account_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count,Title,Content
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153863466766680,9/27/2016,link,TRUE,yes,5,163,38,"Kaine, Pence both feel pressure after Monday's debate","Tim Kaine and Mike Pence are both feeling more pressure to perform in their own vice presidential debate after Monday’s caustic contest between Donald Trump and Hillary Clinton.

Kaine spoke to Clinton shortly after, disclosing to a crowd at a Democratic field office here that his running mate’s debate chops raise expectations for Kaine to match her. “Man, you’ve really raised the bar. You put the kind of pressure on me that I like to really help my debate next Tuesday,” Kaine recounted telling Clinton in a speech to field organizers here.


Pence expressed similar sentiment, saying on Fox News he’s been dusting off his Capitol Hill experience to get ready to go toe-to-toe with the Virginia senator.

“Donald Trump raised the bar for his running mate last night,” Pence said.

From there, however, the two vice presidential hopefuls’ assessments diverged. Pence said that Trump took “command” of the stage while Kaine likened the GOP nominee to a heavyweight prizefighter on the verge of quitting.

“If you’re that rattled in the debate, try being president,” Kaine said. “Donald Trump was up on the split screen like a boxer ready to go down on a TKO.”"
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153863493451680,9/27/2016,link,TRUE,yes,363,3317,180,First Trump-Clinton debate is the most-watched debate of all time,"The first general election debate between Hillary Clinton and Donald Trump averaged 84 million viewers across 13 channels, according to data from Nielsen, making it the most watched presidential debate in modern history.

Until last night, the most-watched debate in history was the 1980 debate between Jimmy Carter and Ronald Reagan. That debate averaged just over 80 million viewers. With a few networks still to be counted by Nielsen, and the 80 million figure not including anyone who watched online, last night's debate will end up with more people watching than any prior presidential debate. In 2012, the first debate between Mitt Romney and Barack Obama averaged 70 million viewers. In 2008, the first debate between John McCain and Obama averaged 53 million viewers.

On cable news, Fox News led the way with more than 11 million viewers. NBC led the broadcast networks with more than 18 million people tuning in.

The ratings put the debate in rare company. Of TV programs that drew an average of more than 80 million viewers, most were NFL Super Bowl broadcasts, with the others were the finales of M.A.S.H. and Cheers. Of course, the debate aired on a dozen TV networks and streamed online, whereas the Super Bowl and M.A.S.H. only aired on one channel each.

The numbers do not include anyone watching on PBS, Univision or non-rated TV channels like C-SPAN, nor does it include anyone that streamed the debate online. Data from Facebook, YouTube and other digital sources suggests that millions more people watched the debate live online.

All told, Fox News averaged 11.4 million viewers, including 3.5 million in the key adults 25-54 demo. CNN averaged 9.8 million viewers, including 4.4 million in the demo, and MSNBC averaged 4.9 million viewers, including 1.6 million in the demo. NBC averaged 18.1 million viewers, ABC 13.5 million viewers, CBS 12.1 million viewers and the PBS NewsHour 2.96 million viewers. Among the business channels, Fox Business Network averaged 673,000 viewers, while CNBC averaged 520,000 viewers."
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153863748241680,9/27/2016,link,TRUE,yes,64,1441,294,NBCU CEO: Lester Holt ‘ended up doing a very good job’ at debate,"Steve Burke, the CEO of NBCUniversal, praised NBC Nightly News anchor Lester Holt for his performance moderating Monday night’s presidential debate between Hillary Clinton and Donald Trump.

Speaking at the Royal Television Society Conference in London Tuesday, Burke said that Holt “ended up doing a very good job” moderating the debate, according to Deadline.

“The environment is so tough right now for anybody moderating anything to try and make sure that it’s a fair debate,” Burke said, adding that he and other NBCU brass were “very worried and concerned for Lester” before the debate began.

Burke also estimated that the contentious debate may have been watched by 100 million viewers in the U.S., according to Comcast set-top box data that showed about 35% if U.S. households tuning in.

Holt received mixed reactions for moderating the debate between Clinton and Trump, during which he mostly let the candidates hash out the issues without his interference.

Trump initially praised Holt for his performance, but by Tuesday morning, he and his surrogates said that Holt unfairly asked Trump “hostile questions” and was not critical enough of Clinton."
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153863772126680,9/27/2016,link,TRUE,,13,210,89,Trump considers biggest donation yet to his own campaign,"Donald Trump’s aides are discussing the possibility of asking him to write his biggest check yet to his own campaign to fund an ad blitz, and the billionaire candidate is open to the possibility, according to three people close to the nominee.

While Trump’s campaign has experienced a surge in small-dollar fundraising this month that could make an infusion of personal cash unnecessary, major Republican donors are nervous after a rocky first debate against Hillary Clinton and could ramp up pressure on their nominee to invest in the air war. Trump’s campaign last week said that it was planning a $140-million television and digital advertising push between this week and Election Day, in an effort to cut into the massive advertising advantage enjoyed by Clinton.


But entering this month, the campaign did not have the money in the bank to pay for the effort, which would represent by far its most ambitious advertising push of the 2016 election. Trump’s most recent Federal Election Commission filing shows that his campaign had only $50 million in the bank at the end of August.

Since then, his small-dollar online fundraising has been especially brisk, raising the prospect that Trump might not need to fund the ad buys from his own pocket — or might only need to cover part of it, according to the three people close to the candidate. They suggested that Trump is amenable to either possibility — even if it means writing his biggest check of the campaign to date.

Trump relied heavily on his own fortune through the bitter GOP primary, during which he loaned his campaign $43.5 million of his own money. A central tenet of his candidacy was that his ability to self-finance his White House bid made him independent from major donors to whom he suggested his rivals were beholden.

Trump takes the bait
2016

Clinton set the trap and Trump walked in
BY ELI STOKOLS
Since then, though, Trump has scaled back his self-financing, giving his campaign only about $2 million a month, which he has cast as putting up his own money to match contributions from small donors.

Republican insiders in interviews have expressed doubt about Trump’s willingness to inject larger sums of his own cash into the race.

His campaign issued another monthly $2-million challenge to small donors on Tuesday, promising in an email that their contributions “will be instantly matched for double the impact in our race to defeat Hillary Clinton.” Indeed, in combination with the Republican National Committee, the campaign has invested heavily in a small-dollar online fundraising operation, which has produced big numbers, and has helped narrow Clinton’s gaping fundraising lead.

The Trump campaign declined to comment on its September fundraising or how much of his own money Trump was prepared to spend.

One of the people close to Trump said the real estate developer and reality TV star is “prepared to do whatever it takes personally to win. But the cash has been pouring in and we have a lot more cash than people think. Now, there’s actually cash there to pay for the $140 million.”

The person rejected a suggestion that the $140-million advertising plan was not realistic, but rather was intended to assuage worried donors and to worry Clinton’s forces.

“That was not a head fake,” said the person.

Still, Trump’s team has only slowly begun investing in some of the trappings of traditional presidential campaigns, and he continues to brag about how little he’s spent relative to Clinton.

The Democrat, Trump alleged during Monday’s debate has “spent hundreds of millions of dollars on negative ads on me, many of which are absolutely untrue.” Yet, he said, “the only gratifying thing is I saw the polls come in today, and with all of that money … I’m either winning or tied. And I’ve spent practically nothing.”

In fact, Trump’s campaign had spent $119 million overall through the end of August, but its advertising budget has been a fraction of that of Clinton’s campaign.

Through the end of last week, Clinton’s campaign had spent more than five times the $22 million that Trump has spent on TV and radio ads for the general election, according to Kantar Media. And the gap appears to be widening, even as Trump’s fundraising has taken off. In the 10 days leading up to the debate, Clinton’s campaign aired 12,812 ads on local television in the 61 top markets, compared to 1,378 for Trump, according to the tracking company Media Monitors.

Trump’s planned $140-million ad buy will focus on 13 states, including battlegrounds like Florida, North Carolina, Ohio and Pennsylvania, but also Maine, New Mexico and Wisconsin, according to an Associated Press report.

Jessica Ditto, a Trump campaign spokeswoman, told POLITICO that last week it began reserving $100 million in television advertising and $40 million in digital ads, with the first $15-million-worth placed Friday. “The broadcast/cable ratio will continue to fluctuate in line with targeting needs,” Ditto said.

Ad buying data provided to POLITICO does not reflect the full weight of the buy yet. It indicates that Trump’s campaign has purchased roughly $9.8 million in advertising between Tuesday and Election Day, compared to $41 million over that same period for Clinton’s campaign."
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153863798951680,9/27/2016,link,TRUE,,7,57,12,"
McConnell, Pelosi, Ryan seek deal on government funding impasse","Speaker Paul Ryan, Senate Majority Leader Mitch McConnell and House Minority Leader Nancy Pelosi are trying to hash out an agreement to break an impasse over government funding as the Sept. 30 budget deadline fast approaches.

In a series of three-way discussions on Tuesday night, the trio of party leaders were forging a compromise to extend government funding until Dec. 9. In turn, Republicans would provide an “iron-clad commitment” that funding to address the water crisis in Flint, Michigan, will be included in the Water Resources Development Act, which covers hundreds of federal water projects. Late Tuesday, congressional leaders made headway on at least one part of the multi-layered discussions: Pelosi and Ryan agreed to incorporate an amendment to the sweeping waters legislation that would add about $170 million in federal aid for Flint.


“The amendment represents a bipartisan agreement between Speaker Ryan and Leader Pelosi to allow germane authorization language to be added to WRDA as an amendment that will, at the end of the day, provide the necessary funding Flint needs in the final WRDA conference report,” a Pelosi aide said late Tuesday night. The water resources legislation could head to the House floor as early as Wednesday.

Pelosi and other Democrats had refused to support any continuing resolution, or a CR, to keep the government open without the Flint funding. Ryan, for his part, faced problems rounding up GOP votes for a short-term funding bill.

With Ryan and Pelosi holding direct talks, a deal was expected soon to break the impasse. McConnell and Pelosi had also held discussions on the Flint-WRDA issue, said GOP and Democratic sources. McConnell had been pushing to include Flint funding in the WRDA package. Meanwhile, Senate Minority Leader Harry Reid (D-Nev.) had been making his own insistence for Flint aid clear with Republicans.

Earlier, Senate Republicans had been considering stripping Louisiana disaster aid money from the stalled stopgap spending bill, which in theory could have resolved Senate Democratic objections to the legislation and ultimately stave off a government shutdown at the end of the week. That proposal had come after Democrats voted Tuesday to reject the stopgap spending measure — which would keep the government open until Dec. 9 — because the package provides money for Louisiana and other states but did nothing to address Flint.

McConnell had been expected to unveil a revised legislative text with no Louisiana disaster relief, one senior GOP leadership aide said, but any formal action will now wait until Wednesday. The Kentucky Republican floated the idea at a news conference Tuesday shortly before the procedural vote failed 45-55, far short of the 60-vote threshold.

“We keep hearing that their position is no Flint, no floods,” McConnell said. “That’s certainly an option worth discussing.”

Informed of that comment, Reid told reporters he wanted to see exactly what McConnell would do, and again said Democrats wanted relief for both Louisiana and Flint."
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153863814371680,9/27/2016,link,TRUE,,162,1805,51,Obama nominates ambassador to Cuba in long-shot move,"When it comes to picking fights with Republicans over Cuba, Barack Obama has apparently decided he’s only a lame-duck, second-term president once.

The president announced Tuesday that he has nominated Jeffrey DeLaurentis, the top U.S. diplomat currently serving in Cuba, to serve as America’s official ambassador to the communist-led country. The move is sure to draw howls of protest from some hard-core opponents of the Cuban government, including Sens. Marco Rubio of Florida and Ted Cruz of Texas, who have vowed to block any ambassador nomination for Cuba.


Still, Obama’s decision suggests he’s willing to take on the risk of a dragged-out fight over a topic — Cuba-U.S. relations — that has increasing bipartisan support.

The island nation restored diplomatic ties with the U.S. in July 2015 after more than 50 years of hostility, and Obama considers America’s new relationship with Cuba one of his signature foreign policy achievements.

DeLaurentis is a career member of the U.S. foreign service who has been the chief of mission at the U.S. embassy in Havana since it was re-established in 2015 and headed what was an American interests section there before that. He was widely believed to be the frontrunner for the ambassador’s job should Obama select a nominee.

“The appointment of an ambassador is a common sense step forward toward a more normal and productive relationship between our two countries,” Obama said in a statement announcing his decision.

Among those appaluding Obama’s decision was Sen. Jeff Flake, an Arizona Republican who has long advocated for better U.S.-Cuba relations.

“Americans traveling & doing business in #Cuba will be well-served by the prompt confirmation of Jeff DeLaurentis to serve as US ambassador,” Flake tweeted.

But although a growing number of Republicans have shown support for deepening ties to Cuba, it takes only a single senator to severely slow down a nomination process for an ambassador.

Asked by POLITICO earlier this year whether he still held firm to his denouncement of the rapprochement with Cuba and his vow to block an ambassador confirmation, Rubio said yes.

“A U.S. ambassador is not going to influence the Cuban government, which is a dictatorial, closed regime,” the senator, who is of Cuban descent, said as the one-year anniversary of Cuba-U.S. ties loomed.

Rubio’s office subsequently issued a statement assailing the nomination.

“This nomination,” Rubio said, “should go nowhere until the Castro regime makes significant and irreversible progress in the areas of human rights and political freedom for the Cuban people.”
"
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153863827486680,9/27/2016,link,TRUE,,20,78,34,Cable news’ election-year haul could reach $2.5 billion,"The preliminary numbers are in, and they suggest that the first presidential debate of 2016 between Hillary Clinton and Donald Trump will be the most watched debate going back decades. With the first presidential debate of 2012 averaging 70 million viewers, last night is looking like a massive night for TV news. The numbers from all the channels will be made available by Nielsen over the course of the day. All told, the early numbers continue to show that 2016 just seems to keep getting better for TV news channels. And with the presidential campaign nearing its final stretch, the first forecasts are coming in for just how good the Trumped-up 2016 presidential campaign has been to them.

With the 2016 election’s pivotal events delivering record ratings moments every few months (highest rated primary debate, highest rated primary election night coverage, etc), CNN and Fox News are poised to have the most-watched years in their respective histories, stretching back to 1980 for CNN and 1996 for Fox News. MSNBC has a chance to do so as well. Many networks reported that they’d “sold out” their first debate night early, and are expecting the same for the next three. And that means money. According to data from media and communications data firm SNL Kagan, a division of SMP Global Market Intelligence, the three major cable news networks are set to make nearly $2 billion in ad revenues, and the three main business networks are set to add another $458 million in ad revenue from just the 2016 calendar year.

“We’ve been outselling our election packages for a year now,” said Katrina Cukaj, EVP of Portfolio Sales & Client Partnerships for Turner Ad Sales, which includes CNN. “We are close to selling out for the rest of the [election related] days; there is very high demand. Very high.”

Fox News is expecting a “multimillion dollar revenue night” when all the money is counted. According to the Wall Street Journal, CNN is selling debate and election night ad packages with minimums of $800,000 to $1 million, with 30 second ads for the presidential debates going for more than $55,000. Other cable news channels are selling similar bundled ad packages. And those kinds of numbers take into account that there are no ad interruptions during the debate – all those ads are sold against pre- and post-game analysis and panels.

“There is considerably higher demand in this election cycle with higher price points compared to the other election cycles,” an NBC source said.

According to SNL Kagan, CNN, Fox News and MSNBC will combine for approximately $1.96 billion in gross ad sales in 2016. Compare that to $1.72 million in calendar year 2015 (which saw a number of high-profile primary debates), and $1.56 million in calendar year 2012, the last presidential election year.

The ad revenue makes sense when you look at the numbers. The first Republican debate in August of 2015 brought in a record-breaking 24 million viewers for Fox News. Fox News’ March debate in Detroit, Michigan averaged just under 17 million viewers. Through March and April, big primary nights would draw an average of 10-12 million viewers across cable news and on 10 p.m. broadcast specials. Those sorts of ratings are typically reserved for major sporting events like NFL games, or huge hit shows like NCIS. This election cycle has been delivering them with regularity, even if they are spread out across a number of channels.

The election is also broadening the types of advertisers who are hoping to catch the eyeballs of the big election audiences. Cukaj said she’s seen an uptick in entertainment and movie advertisements.

“Movie studios and entertainment has been very, very active in these big election events, they enjoy the nice big ratings these live events do,” Cukaj said.

Fox News EVP of advertising sales Paul Rittenberg told AdWeek “there's substantially more demand from [advertisers] who didn't used to buy a lot of news; we even have a beer [company].”

That company is Tecate, which was running a debate-specific ad about a “wall” on Fox News, Univision and Telemundo during the pre and post-debate shows. (In fact, the wall never came up in the debate.)

Among the entertainment advertisers is Epix, which aired a faux-cable news segment before last night’s debate, featuring cable news regulars Michael Steele, Amy Holmes and Barney Frank. CNN had to run a gold banner over the “segment” to ensure viewers knew it was not CNN content.

For the broadcast networks, the 2016 campaign has largely been a boon, even if election-related programming has occasionally competed with or preempted more lucrative entertainment and sports programming (at $200,000 per 30 second spot, the debate programming would be very similar to what standard entertainment fare would bring in). Still, this broadcast season, news programming has been one of the few bright spots, with most entertainment and sports programming seeing ratings declines compared to last year.

The broadcast networks CBS and NBC are selling 30 second ads for more than $200,000 each, according to the Journal. Advertising rates for the presidential debates may not be as high as some primary debates were, as they do not have commercial breaks, so all ads run before and after the debate when the channels are doing pre- and post-debate analysis (in case you were wondering why there is so much of it, the answer is: inventory!) For the networks, that eats into valuable prime-time real estate, where entertainment programming can command higher premiums.

There’s another reason debates like the one last night aren’t quite as valuable as they could be: Scarcity, or lack thereof. With the debate airing on more than 10 TV channels, and streaming on hundreds of websites, the audience will be massive, but highly fragmented.

In fact, despite the massive 2016 haul, the picture for television news continues to be bleak. For one thing, news networks these days are making less than half their money from advertising, so ""big years"" don't have nearly the lasting effect they might otherwise.

Where does the rest of their revenue come from? For big networks like CNN, a lot of it comes from “carriage fees” – the lucrative contracts the big news networks sign with cable providers like Comcast, Time Warner Cable and Charter Communications in return for allowing their channel to appear on the carriers’ channel line-ups. These deals – which can be contentious and result in channel blackouts with individual providers but usually, ultimately go the TV networks' way – are often negotiated in multi-year terms. Time Warner CFO Howard Averill said that next year, 2017, will deliver record profits for CNN, beating 2016 despite this year’s election boost. Previously negotiated carriage fee increases guarantee that result, even if the channel sees a steep ratings decline.

And that’s just one place where the connection between audience size and revenue is deteriorating. In fact, while 2016 may top the revenue charts, the three big cable news networks have actually been on the rebound since 2013, with all three increasing ad revenue every year since then.

These good signs are generally taken with a grain of salt behind the closed doors of the TV businesses’ executive suites. The chief worries: Television audiences are aging out of the TV news ecosystem, and not being replaced by younger viewers coveted by advertisers. Over time, this will also depress audience numbers, as those aging viewers are replaced by fewer young viewers growing into engagement with TV news.

And indeed, not everyone has shared in the big bounty of 2016.

Local ad revenue, which relies heavily on political spending, has not been as strong as anticipated. SNL Kagan downgraded their projected income of $3.3 billion for local television down to $3.1 billion partly as a result of Trump not spending as much on advertising. Sinclair Broadcasting, the country’s largest owner of TV stations, warned investors last week that 2016 political ad spending was falling short of expectations.

Ironically, the presence of Donald Trump in the 2016 campaign, often discussed as if it were the reason this election is such a television draw, is a factor in that slump.

“While we previously anticipated a decline in presidential ad spending in the third quarter based on the late fund-raising by the Trump campaign, we have yet to see significant spending, even at the levels we initially anticipated,” Sinclair CFO Chris Ripley said at a conference hosted by Goldman Sachs.

CBS CEO Les Moonves told attendees at the same conference that his local station revenue was on track, but much of that was coming in from local and statewide races and issue campaigns. As far as the presidential campaign, there was one big reason Moonves pointed to to describe the unexpected slump: “To generalize, [there is not as much spending from] the top of the tickets, because Mr. Trump does not appear to be spending as much as people thought.”"
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153863850801680,9/27/2016,link,TRUE,yes,133,1198,324,Howard Dean stands behind Trump 'coke user' tweet,"Despite a lack of evidence, former Vermont Gov. Howard Dean is refusing to apologize for insinuating on Twitter that Donald Trump might be a “coke user” – instead, he claimed Tuesday that the Republican presidential nominee’s “grandiosity” and “delusions” are characteristic of cocaine use, while acknowledging that it’s unlikely he actually has a drug problem. As the nominees debated at Hofstra University in New York on Monday night, Dean – a Democrat who is supporting Hillary Clinton in the race – tweeted: “Notice Trump sniffing all the time. Coke user?”

The comment reverberated around the Twittersphere – it’s been retweeted some 26,000 times – but also drew criticism for being a low blow and a conspiracy theory. MSNBC’s Kate Snow, speaking with Dean on Tuesday afternoon, asked, “Why did you go there?”

Dean, who is a physician, clarified that he was not actually assigning Trump a cocaine addiction diagnosis – “You can’t make a diagnosis over the television; I would never do that,” he said – but maintained that Trump’s sniffling, as seen at the debate, “is actually a signature of people who use cocaine.” Then he pivoted the discussion to argue that Trump should release his tax returns and more detailed medical records.

“He sniffs during the presentation, which is something that users do,” Dean said, and then attributed a series of other characteristics to Trump that he said “accompanies that problem.” He has “grandiosity,” “delusions” and “trouble with pressured speech” and “couldn’t keep himself together” on Monday, Dean said. “I think it would be interesting to ask him and see if he ever had a problem with that.” “I just was struck by the sniffing and then by his behavior, which all sort of came together, these four symptoms,” Dean continued. “You know, do I think he has a cocaine habit? I think it’s unlikely that you could mount a presidential campaign at 70 years old with a cocaine habit, but it’s striking.”

Snow pushed back, comparing Dean’s comments to theories propagated by Trump surrogate Rudy Giuliani earlier in the race, questioning Clinton’s health. “You don’t see the parallel?” she asked. Donald Trump has not only not made his tax returns public, he’s also not made his medical history public in any meaningful way,” Dean responded. “Hillary Clinton has done that and has answered any question that Giuliani may want to raise.”

And, Dean told Snow, he has no plans to apologize for the comment, or delete the tweet. “I don’t think this is a ridiculous idea. Something funny was going on with Trump last night. Do I think it was cocaine? Probably not,” he said. “This guy’s already proving himself to be unstable. The question is, why is he unstable?”

Republican National Committee chief strategist Sean Spicer said on MSNBC on Tuesday that it was “pretty pathetic and unreal” for “someone who has been a governor, a presidential candidate and, most importantly, a medical doctor to make that prognosis with no fact.”"
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153863870026680,9/27/2016,link,TRUE,yes,13,180,115,Trump reports $18 million post-debate fundraising haul,"Donald Trump’s campaign said Tuesday that his campaign has pulled in $18 million in online donations in the 24 hours after Monday night’s debate with Hillary Clinton.

““As a result of Donald Trump’s huge debate win last night, we had a massive fundraising day bringing in more than $18 million.” the Republican presidential nominee’s campaign announced. The Trump campaign raised $70 million in the month of August. This figure trailed Clinton’s fundraising figures by $42 million.


Trump’s touting of fundraising marks a shift from Trump’s primary strategy, where he touted himself as a candidate who, unlike his rivals, would not be beholden to donors. In the general election, however, Trump has shattered Republican records for fundraising from small donors."
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153863913971680,9/27/2016,link,TRUE,,6,98,25,McCain will vote to override veto of 9/11 bill,"Senate Armed Services Committee Chairman John McCain will vote to override President Barack Obama’s veto of legislation that would allow families of the victims of the Sept. 11, 2001 attacks to sue Saudi Arabia — defying warnings from military officials that it could put U.S. troops at risk.

McCain’s decision to back the Justice Against Sponsors of Terrorism Act is also a notable break from his usual hawkish allies on the Capitol. House Armed Services Committee Chairman Mac Thornberry of Texas has circulated a letter urging Republicans to sustain Obama’s veto, while close friend Sen. Lindsey Graham (R-S.C.) has also voiced concerns and worked behind the scenes on potential tweaks to the bill — but with little success. “I plan to vote to override the president’s veto of the Justice Against Sponsors of Terrorism Act,” McCain said in a statement to POLITICO. “Going forward, I will continue to work with my colleagues in the Senate to ensure that American military, intelligence, and diplomatic personnel are protected from any potential retaliatory lawsuits and that the implementation of this law is true to its narrow intent.”


Earlier Tuesday, McCain had declined to say where he could come down on the JASTA vote scheduled in the Senate for Wednesday, noting: “I have got to look at what the alternatives are.”

McCain’s statement adds to the air of inevitability on Capitol Hill surrounding the 9/11 bill, which was formally vetoed by Obama last week but is expected to easily clinch the two-thirds support from Congress needed to override a presidential veto. It would be Obama’s first veto successfully overridden by Congress. Still, top Obama administration officials have tried to exert last-minute pressure on lawmakers to help sustain Obama’s veto. For instance, Secretary of State John Kerry has had several conversations with Senate Foreign Relations Committee Chairman Bob Corker (R-Tenn.), who has been one of the senators most skeptical of the bill.

Gen. Joe Dunford, the top U.S. military official, weighed in Tuesday with a letter, obtained by POLITICO, outlining his concerns for U.S. service members and “risks to the close security cooperation relationships” with allies. And Defense Secretary Ash Carter fired off another warning to Congress, arguing that legislation has “potentially harmful consequences for the Department of Defense and its personnel.”

“While we are sympathetic to the intent of JASTA, its potential second- and third-order consequences could be devastating to the department and its service members and could undermine our important counterterrorism efforts abroad,” Carter wrote in the letter, obtained by POLITICO.

On Tuesday, McCain’s Democratic counterpart on the Armed Services Committee, Sen. Jack Reed of Rhode Island, acknowledged the administration’s concerns. “I’m looking closely at two significant issues,” Reed said. “One is that the families are looking not for any type of award, they’re looking for accountability as much as anything else. On the other side, is the real possibility this will be used against us and our troops and servicemen, and I’m trying to balance that.” McCain’s Democratic opponent, Rep. Ann Kirkpatrick, also plans to vote to override Obama’s veto, she said in a statement earlier this month. Kirkpatrick’s campaign has also raised Saudi Arabia as a campaign issue. As the Senate debated a vote to block a Saudi arms sale last week, her campaign accused McCain of having ties to the Saudi government through a donation to the McCain Institute.

Even lawmakers who have voiced concerns say there is little question the Senate is set to easily override Obama’s veto. Corker and Graham had started to discuss a potential change to the legislation that would narrow its scope to just the families of the victims of the Sept. 11, 2001 attacks, according to congressional sources. Right now, JASTA applies to any foreign government found liable for terrorism conducted on U.S. soil – although the main target of the legislation has largely been viewed as Saudi Arabia and its alleged role in the terror attacks 15 years ago. Fifteen of the 19 hijackers were Saudi nationals.

Speaking with reporters, Corker said limiting JASTA to just Sept. 11 victims was the “easiest” way to narrow the legislation, but it was still facing opposition from JASTA supporters. He predicted that lawmakers may push to pass a legislative fix to the 9/11 bill in the lame-duck session, after observing any potential “blowback” the United States ends up facing from foreign governments over the next several weeks.

“This isn’t to me about Saudi Arabia,” Corker said. “It’s the blowback to us because we’re the most involved in the world. You end up exporting your foreign policy to trial lawyers, right? … What you’re really doing here is potentially exporting big issues to trial lawyers away from our own abilities as a government to conduct foreign policy. That’s an issue.” Though the veto override appears like a done deal, there was a clear and palpable sense of buyer’s remorse percolating among key lawmakers as the Senate barreled toward the key vote on Wednesday.

Sen. Orrin Hatch (R-Utah), a senior member of the Senate Judiciary Committee, noted that he himself was a co-sponsor of JASTA. Still, that wasn’t stopping him from having second thoughts as the prospect of the legislation turning into law became a reality. “I’m worried about getting into a tremendous legal morass that can really cost this country, not just locally but by other countries across the world,” Hatch said. “I have to say, I don’t think we had enough time to consider all the ramifications. There are a lot of ramifications.”

Sen. Dianne Feinstein (D-Calif.), the top Democrat on the Senate Intelligence Committee, also reiterated her concerns: “The more I think from an intelligence perspective, it’s the wrong thing to do.”

Still, other senators appeared to have little change of heart ahead of the high-profile vote on Wednesday.

“The vote passed overwhelmingly here in the Senate and the House,” said Sen. Deb Fischer (R-Neb.). “I supported it at the time. I haven’t seen anything that would change my mind.”"
62317591679,1.02E+16,mainstream,Politico,https://www.facebook.com/politico/posts/10153863936096680,9/27/2016,link,TRUE,,663,5742,456,"
Swing-state Republicans dump on Trump","In front of the largest televised debate audience ever, Donald Trump blew it.

Swing-state Republicans expressed frustration at his Monday night performance, characterizing it as a series of missed opportunities to move the dial in the places that will matter most to his electoral fortunes in November. Name-checking battleground states like Michigan and Ohio was a wise move, state and local GOP leaders said. And Trump’s message on trade resonates in industrial areas across the Rust Belt, from Pennsylvania to Wisconsin. But above all else, Republican officials and operatives lamented his lack of preparation and failure to reach persuadable voters, especially women and GOP-leaners who are not yet sold on him.


Instead of prosecuting the case against Hillary Clinton — which would have helped accelerate the consolidation of the GOP base in states like Pennsylvania where once-reticent Republicans are beginning to fall in line behind the nominee — Trump got bogged down defending controversial decisions he’s made, from championing birtherism to making insensitive comments about women.

“I think Trump should have been better prepared,” said Alan Novak, a former Pennsylvania Republican Party chairman. “Her preparation, strategically, helped her control the flow of that debate. It was like a basketball game when the pace is dictated by one team. She clearly did that. His focus was on himself, explaining too much about him. The opportunity was missed to go after vulnerable points on her.”

“He started out having a little bit of a better [performance] than what I was anticipating, on trade issues I believe he had her back on her heels in the very first part,” said a veteran North Carolina Republican strategist, working on several races in the state. “There were a lot of opportunities, when they got into discussing cybersecurity, to inject emails, the whole narrative of her carelessness, national security matters and all that. It was a missed opportunity by Trump that comes from a lack of being prepared.”"
